File Name,Molecule,Precursor Adduct,Precursor,Precursor Mz,Total Area,Best Retention Time
Standard2_matrix_neg_15min_5.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,178283,7.24
Standard2_matrix_neg_15min_6.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,171034,7.21
Standard2_matrix_neg_15min_8.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,174305,7.26
Standard3_water_neg_15min_10.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,21,7.32
Standard3_water_neg_15min_11.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,6,12.39
Standard3_water_neg_15min_12.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,4,12.68
Standard3_water_neg_15min_13.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,4,0.87
Standard3_water_neg_15min_14.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,4,1.18
Standard3_water_neg_15min_15.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,5,5.39
Standard3_water_neg_15min_16.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,0,5.66
Standard3_water_neg_15min_2.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,329885,7.24
Standard3_water_neg_15min_3.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,93501,7.26
Standard3_water_neg_15min_5.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,14895,7.29
Standard3_water_neg_15min_7.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,1191,7.27
Standard3_water_neg_15min_8.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,136,7.35
Standard3_water_neg_15min_9.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,79,7.27
Standard2_matrix_neg_15min_16.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,43988,7.38
Standard2_matrix_neg_15min_4.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,287779,7.17
Standard2_matrix_neg_15min_7.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,190666,7.23
Standard2_matrix_neg_15min_9.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,223864,7.25
Standard3_water_neg_15min_1.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,1013166,7.25
Standard3_water_neg_15min_4.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,80252,7.38
Standard3_water_neg_15min_6.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,10911,7.33
QC_neg_15min.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,8312,7.37
QC_pos_15min.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,12678,2
Standard3_matrix_pos_15min_1.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,886242,7.31
Standard3_matrix_pos_15min_10.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,31703,7.3
Standard3_matrix_pos_15min_11.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,32024,7.3
Standard3_matrix_pos_15min_12.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,31814,7.32
Standard3_matrix_pos_15min_14.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,14010,7.37
Standard3_matrix_pos_15min_15.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,8431,1.27
Standard3_matrix_pos_15min_16.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,2821,0.62
Standard3_matrix_pos_15min_2.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,290896,7.29
Standard3_matrix_pos_15min_3.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,116890,7.31
Standard3_matrix_pos_15min_4.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,57876,7.29
Standard3_matrix_pos_15min_5.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,43783,7.3
Standard3_matrix_pos_15min_6.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,39613,7.31
Standard3_matrix_pos_15min_7.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,34886,7.29
Standard3_matrix_pos_15min_8.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,32983,7.34
Standard3_matrix_pos_15min_9.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,31879,7.38
Standard3_water_pos_15min_1.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,728494,7.27
Standard3_water_pos_15min_10.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,16,2.27
Standard3_water_pos_15min_11.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,13,1.51
Standard3_water_pos_15min_12.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,8,0.3
Standard3_water_pos_15min_13.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,20,7.16
Standard3_water_pos_15min_14.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,58,5.04
Standard3_water_pos_15min_15.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,18,2.42
Standard3_water_pos_15min_16.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,13,2.26
Standard3_water_pos_15min_2.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,250155,7.32
Standard3_water_pos_15min_3.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,71157,7.33
Standard3_water_pos_15min_4.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,25888,7.31
Standard3_water_pos_15min_5.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,8533,7.32
Standard3_water_pos_15min_6.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,1413,7.34
Standard3_water_pos_15min_7.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,343,7.29
Standard3_water_pos_15min_8.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,98,7.31
Standard3_water_pos_15min_9.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,21,0.85
Standard3_matrix_pos_15min_13.wiff2,Tryptophan,[M+H],205.0972[M+H],205.097154,29680,7.29
Standard2_matrix_neg_15min_10.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,6307,1.74
Standard2_matrix_neg_15min_11.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,5546,1.74
Standard2_matrix_neg_15min_12.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,5627,1.74
Standard2_matrix_neg_15min_13.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,5943,1.74
Standard2_matrix_neg_15min_14.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,1031,1.8
Standard2_matrix_neg_15min_15.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,5010,1.74
Standard2_matrix_neg_15min_2.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,8754,1.76
Standard2_matrix_neg_15min_3.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,8140,1.75
Standard2_matrix_neg_15min_5.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,6186,1.75
Standard2_matrix_neg_15min_6.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,6505,1.74
Standard2_matrix_neg_15min_8.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,4299,1.74
Standard3_water_neg_15min_10.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,2,1.77
Standard3_water_neg_15min_11.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,2,5.61
Standard3_water_neg_15min_12.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,3,4.95
Standard3_water_neg_15min_13.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,1,5.03
Standard3_water_neg_15min_14.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,4,4.37
Standard3_water_neg_15min_15.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,4,4.38
Standard3_water_neg_15min_16.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,4,2.81
Standard3_water_neg_15min_2.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,4421,1.77
Standard3_water_neg_15min_3.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,1819,1.75
Standard3_water_neg_15min_5.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,376,1.75
Standard3_water_neg_15min_7.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,24,1.76
Standard3_water_neg_15min_8.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,4,4.99
Standard3_water_neg_15min_9.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,3,4.41
Standard2_matrix_neg_15min_16.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,8119,1.72
Standard2_matrix_neg_15min_4.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,7983,1.74
Standard2_matrix_neg_15min_7.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,5821,1.74
Standard2_matrix_neg_15min_9.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,306,1.7
Standard3_water_neg_15min_1.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,9542,1.79
Standard3_water_neg_15min_4.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,1256,1.74
Standard3_water_neg_15min_6.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,81,1.74
QC_neg_15min.wiff2,Tyramine,[M-H],136.0768[M-H],136.076788,4608,1.74
QC_pos_15min.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,13,0.01
Standard3_matrix_pos_15min_1.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,53458,0.48
Standard3_matrix_pos_15min_10.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,267,1.74
Standard3_matrix_pos_15min_11.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,105,1.75
Standard3_matrix_pos_15min_12.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,174,1.73
Standard3_matrix_pos_15min_14.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,97,0.82
Standard3_matrix_pos_15min_15.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,87,0.81
Standard3_matrix_pos_15min_16.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,108,0.75
Standard3_matrix_pos_15min_2.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,23149,0.47
Standard3_matrix_pos_15min_3.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,8149,0.45
Standard3_matrix_pos_15min_4.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,2676,0.44
Standard3_matrix_pos_15min_5.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,1378,0.45
Standard3_matrix_pos_15min_6.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,623,0.45
Standard3_matrix_pos_15min_7.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,223,0.45
Standard3_matrix_pos_15min_8.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,235,1.74
Standard3_matrix_pos_15min_9.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,106,1.76
Standard3_water_pos_15min_1.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,60045,0.48
Standard3_water_pos_15min_10.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,15,10.86
Standard3_water_pos_15min_11.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,15,2.65
Standard3_water_pos_15min_12.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,35,14.77
Standard3_water_pos_15min_13.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,26,0.02
Standard3_water_pos_15min_14.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,8,14.72
Standard3_water_pos_15min_15.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,12,13.5
Standard3_water_pos_15min_16.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,4,1.4
Standard3_water_pos_15min_2.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,26045,0.45
Standard3_water_pos_15min_3.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,10294,0.42
Standard3_water_pos_15min_4.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,4389,0.42
Standard3_water_pos_15min_5.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,1719,0.41
Standard3_water_pos_15min_6.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,876,0.41
Standard3_water_pos_15min_7.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,191,0.42
Standard3_water_pos_15min_8.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,92,5.48
Standard3_water_pos_15min_9.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,64,5.5
Standard3_matrix_pos_15min_13.wiff2,Tyramine,[M+H],138.0913[M+H],138.09134,65,1.76
Standard2_matrix_neg_15min_10.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1466421,1.74
Standard2_matrix_neg_15min_11.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1187463,1.74
Standard2_matrix_neg_15min_12.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1288281,1.74
Standard2_matrix_neg_15min_13.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1319304,1.74
Standard2_matrix_neg_15min_14.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,258178,1.74
Standard2_matrix_neg_15min_15.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1190068,1.74
Standard2_matrix_neg_15min_2.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1880706,1.75
Standard2_matrix_neg_15min_3.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1881707,1.75
Standard2_matrix_neg_15min_5.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1537355,1.75
Standard2_matrix_neg_15min_6.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1585646,1.74
Standard2_matrix_neg_15min_8.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1142517,1.75
Standard3_water_neg_15min_10.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,2083,1.75
Standard3_water_neg_15min_11.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,795,1.75
Standard3_water_neg_15min_12.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,830,1.76
Standard3_water_neg_15min_13.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,333,1.76
Standard3_water_neg_15min_14.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,261,1.75
Standard3_water_neg_15min_15.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,312,1.75
Standard3_water_neg_15min_16.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,145,1.78
Standard3_water_neg_15min_2.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1133328,1.76
Standard3_water_neg_15min_3.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,502746,1.75
Standard3_water_neg_15min_5.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,117424,1.76
Standard3_water_neg_15min_7.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,20407,1.76
Standard3_water_neg_15min_8.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,7465,1.76
Standard3_water_neg_15min_9.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,3662,1.75
Standard2_matrix_neg_15min_16.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,2576981,1.73
Standard2_matrix_neg_15min_4.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1946346,1.75
Standard2_matrix_neg_15min_7.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1359395,1.74
Standard2_matrix_neg_15min_9.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,99217,1.7
Standard3_water_neg_15min_1.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,2209775,1.75
Standard3_water_neg_15min_4.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,374719,1.76
Standard3_water_neg_15min_6.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,100528,1.76
QC_neg_15min.wiff2,Tyrosine,[M-H],180.0666[M-H],180.066617,1159924,1.74
QC_pos_15min.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,22193,1.76
Standard3_matrix_pos_15min_1.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,1509031,1.76
Standard3_matrix_pos_15min_10.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,485930,1.75
Standard3_matrix_pos_15min_11.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,491862,1.75
Standard3_matrix_pos_15min_12.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,495803,1.75
Standard3_matrix_pos_15min_14.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,560021,1.75
Standard3_matrix_pos_15min_15.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,141465,1.74
Standard3_matrix_pos_15min_16.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,190508,1.74
Standard3_matrix_pos_15min_2.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,873024,1.76
Standard3_matrix_pos_15min_3.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,620649,1.75
Standard3_matrix_pos_15min_4.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,524439,1.75
Standard3_matrix_pos_15min_5.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,570697,1.75
Standard3_matrix_pos_15min_6.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,520517,1.75
Standard3_matrix_pos_15min_7.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,492331,1.74
Standard3_matrix_pos_15min_8.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,500036,1.74
Standard3_matrix_pos_15min_9.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,477863,1.75
Standard3_water_pos_15min_1.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,1336311,1.76
Standard3_water_pos_15min_10.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,696,1.75
Standard3_water_pos_15min_11.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,450,1.75
Standard3_water_pos_15min_12.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,485,1.74
Standard3_water_pos_15min_13.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,435,1.76
Standard3_water_pos_15min_14.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,11,11.03
Standard3_water_pos_15min_15.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,314,1.76
Standard3_water_pos_15min_16.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,8,14.97
Standard3_water_pos_15min_2.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,584435,1.76
Standard3_water_pos_15min_3.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,214765,1.76
Standard3_water_pos_15min_4.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,87885,1.76
Standard3_water_pos_15min_5.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,30731,1.75
Standard3_water_pos_15min_6.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,12194,1.76
Standard3_water_pos_15min_7.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,4797,1.76
Standard3_water_pos_15min_8.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,2373,1.76
Standard3_water_pos_15min_9.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,1174,1.77
Standard3_matrix_pos_15min_13.wiff2,Tyrosine,[M+H],182.0812[M+H],182.081169,484056,1.74
Standard2_matrix_neg_15min_10.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,130,5.63
Standard2_matrix_neg_15min_11.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,122,5.61
Standard2_matrix_neg_15min_12.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,118,5.63
Standard2_matrix_neg_15min_13.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,136,5.62
Standard2_matrix_neg_15min_14.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,291,5.62
Standard2_matrix_neg_15min_15.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,134,14.54
Standard2_matrix_neg_15min_2.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,38470,8.13
Standard2_matrix_neg_15min_3.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,31746,8.27
Standard2_matrix_neg_15min_5.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,1607,8.45
Standard2_matrix_neg_15min_6.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,1178,8.55
Standard2_matrix_neg_15min_8.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,320,5.61
Standard3_water_neg_15min_10.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,46,1.21
Standard3_water_neg_15min_11.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,72,11.94
Standard3_water_neg_15min_12.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,38,2.63
Standard3_water_neg_15min_13.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,63,2.58
Standard3_water_neg_15min_14.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,66,1.86
Standard3_water_neg_15min_15.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,38,13.76
Standard3_water_neg_15min_16.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,29,2.39
Standard3_water_neg_15min_2.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,27170,8.56
Standard3_water_neg_15min_3.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,8472,8.55
Standard3_water_neg_15min_5.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,778,8.58
Standard3_water_neg_15min_7.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,44,14.4
Standard3_water_neg_15min_8.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,59,12.41
Standard3_water_neg_15min_9.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,43,2.26
Standard2_matrix_neg_15min_16.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,154,5.62
Standard2_matrix_neg_15min_4.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,9315,8.43
Standard2_matrix_neg_15min_7.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,155,8.6
Standard2_matrix_neg_15min_9.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,158,5.63
Standard3_water_neg_15min_1.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,94078,8.51
Standard3_water_neg_15min_4.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,4062,8.62
Standard3_water_neg_15min_6.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,123,8.68
QC_neg_15min.wiff2,Tyrosine methyl ester,[M-H],194.0823[M-H],194.082267,48,13.12
QC_pos_15min.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,755,0.71
Standard3_matrix_pos_15min_1.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,2928934,2.04
Standard3_matrix_pos_15min_10.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,8293,4.98
Standard3_matrix_pos_15min_11.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,8210,4.97
Standard3_matrix_pos_15min_12.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,8369,4.98
Standard3_matrix_pos_15min_14.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,474,0.72
Standard3_matrix_pos_15min_15.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,2947,4.98
Standard3_matrix_pos_15min_16.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,1956,4.98
Standard3_matrix_pos_15min_2.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,259932,2.22
Standard3_matrix_pos_15min_3.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,116552,5.87
Standard3_matrix_pos_15min_4.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,55357,5.86
Standard3_matrix_pos_15min_5.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,22584,5.88
Standard3_matrix_pos_15min_6.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,9686,5.88
Standard3_matrix_pos_15min_7.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,7903,4.98
Standard3_matrix_pos_15min_8.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,8506,4.97
Standard3_matrix_pos_15min_9.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,8129,4.98
Standard3_water_pos_15min_1.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,3357747,2.08
Standard3_water_pos_15min_10.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,433,5.87
Standard3_water_pos_15min_11.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,177,5.87
Standard3_water_pos_15min_12.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,180,5.89
Standard3_water_pos_15min_13.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,59,0.06
Standard3_water_pos_15min_14.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,35,0.88
Standard3_water_pos_15min_15.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,98,5.88
Standard3_water_pos_15min_16.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,332,5.34
Standard3_water_pos_15min_2.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,257124,2.21
Standard3_water_pos_15min_3.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,138817,5.88
Standard3_water_pos_15min_4.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,61548,5.88
Standard3_water_pos_15min_5.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,22114,5.88
Standard3_water_pos_15min_6.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,9297,5.87
Standard3_water_pos_15min_7.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,4928,5.87
Standard3_water_pos_15min_8.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,2060,5.88
Standard3_water_pos_15min_9.wiff2,Tyrosine methyl ester,[M+H],196.0968[M+H],196.096819,753,5.87
