File Name,Molecule,Precursor Adduct,Precursor Mz,Total Area,Best Retention Time
Standard2_matrix_pos_3.wiff2,2-Deoxycytidine,[M+H],228.097882,85692,0.21
Standard2_matrix_pos_24.wiff2,2-Deoxycytidine,[M+H],228.097882,280,1.03
Standard2_matrix_pos_23.wiff2,2-Deoxycytidine,[M+H],228.097882,190,0.09
Standard2_matrix_pos_22.wiff2,2-Deoxycytidine,[M+H],228.097882,199,1.06
Standard2_matrix_pos_21.wiff2,2-Deoxycytidine,[M+H],228.097882,148,1.04
Standard2_matrix_pos_20.wiff2,2-Deoxycytidine,[M+H],228.097882,206,1.04
Standard2_matrix_pos_2.wiff2,2-Deoxycytidine,[M+H],228.097882,140804,0.21
Standard2_matrix_pos_19.wiff2,2-Deoxycytidine,[M+H],228.097882,13,3.28
Standard2_matrix_pos_18.wiff2,2-Deoxycytidine,[M+H],228.097882,242,1.03
Standard2_matrix_pos_17.wiff2,2-Deoxycytidine,[M+H],228.097882,267,1.04
Standard2_matrix_pos_15.wiff2,2-Deoxycytidine,[M+H],228.097882,264,1.07
Standard2_matrix_pos_14.wiff2,2-Deoxycytidine,[M+H],228.097882,199,0.09
Standard2_matrix_pos_13.wiff2,2-Deoxycytidine,[M+H],228.097882,419,1.06
Standard2_matrix_pos_12.wiff2,2-Deoxycytidine,[M+H],228.097882,344,0.21
Standard2_matrix_pos_11.wiff2,2-Deoxycytidine,[M+H],228.097882,715,0.21
Standard2_matrix_pos_10.wiff2,2-Deoxycytidine,[M+H],228.097882,1470,0.21
Standard2_matrix_pos_1.wiff2,2-Deoxycytidine,[M+H],228.097882,246562,0.21
QC_pos2.wiff2,2-Deoxycytidine,[M+H],228.097882,243,0.09
QC_pos.wiff2,2-Deoxycytidine,[M+H],228.097882,219,1.01
Standard2_matrix_neg_1.wiff2,2-Oxoglutarate,[M-H],145.014247,123,1.51
Standard2_water_neg_12.wiff2,2-Oxoglutarate,[M-H],145.014247,3,1.21
Standard2_water_neg_10.wiff2,2-Oxoglutarate,[M-H],145.014247,3,3.16
Standard3_matrix_neg_2.wiff2,2-Oxoglutarate,[M-H],145.014247,441,1.22
Standard3_water_neg_6.wiff2,2-Oxoglutarate,[M-H],145.014247,3,3.12
Standard3_water_neg_1.wiff2,2-Oxoglutarate,[M-H],145.014247,858,1.51
Standard3_matrix_neg_8.wiff2,2-Oxoglutarate,[M-H],145.014247,138,1.41
Standard3_matrix_neg_11.wiff2,2-Oxoglutarate,[M-H],145.014247,22,1.41
Standard2_water_neg_9.wiff2,2-Oxoglutarate,[M-H],145.014247,3,1.22
Standard2_water_neg_8.wiff2,2-Oxoglutarate,[M-H],145.014247,3,3.21
Standard2_water_neg_24.wiff2,2-Oxoglutarate,[M-H],145.014247,5,3.04
Standard2_water_neg_23.wiff2,2-Oxoglutarate,[M-H],145.014247,3,1.79
Standard2_water_neg_21.wiff2,2-Oxoglutarate,[M-H],145.014247,11,3.35
Standard2_water_neg_19.wiff2,2-Oxoglutarate,[M-H],145.014247,9,1.51
Standard2_water_neg_18.wiff2,2-Oxoglutarate,[M-H],145.014247,3,1.27
Standard2_water_neg_17.wiff2,2-Oxoglutarate,[M-H],145.014247,4,3.02
Standard2_water_neg_16.wiff2,2-Oxoglutarate,[M-H],145.014247,3,3.41
Standard2_water_neg_14.wiff2,2-Oxoglutarate,[M-H],145.014247,0,0.57
Standard2_water_neg_13.wiff2,2-Oxoglutarate,[M-H],145.014247,1,2.34
Standard2_water_neg_11.wiff2,2-Oxoglutarate,[M-H],145.014247,3,3.35
Standard2_matrix_neg_9.wiff2,2-Oxoglutarate,[M-H],145.014247,128,1.42
Standard2_matrix_neg_8.wiff2,2-Oxoglutarate,[M-H],145.014247,56,1.41
Standard2_matrix_neg_7.wiff2,2-Oxoglutarate,[M-H],145.014247,32,1.41
Standard2_matrix_neg_6.wiff2,2-Oxoglutarate,[M-H],145.014247,143,1.41
Standard2_matrix_neg_5.wiff2,2-Oxoglutarate,[M-H],145.014247,94,1.22
Standard2_matrix_neg_4.wiff2,2-Oxoglutarate,[M-H],145.014247,97,1.22
Standard2_matrix_neg_16.wiff2,2-Oxoglutarate,[M-H],145.014247,118,1.41
Standard2_matrix_neg_15.wiff2,2-Oxoglutarate,[M-H],145.014247,213,1.42
Standard2_matrix_neg_14.wiff2,2-Oxoglutarate,[M-H],145.014247,107,1.41
Standard2_matrix_neg_10.wiff2,2-Oxoglutarate,[M-H],145.014247,96,1.41
Standard3_water_neg_9.wiff2,2-Oxoglutarate,[M-H],145.014247,2,1.15
Standard3_water_neg_8.wiff2,2-Oxoglutarate,[M-H],145.014247,1,3.3
Standard3_water_neg_7.wiff2,2-Oxoglutarate,[M-H],145.014247,2,1.15
Standard3_water_neg_5.wiff2,2-Oxoglutarate,[M-H],145.014247,0,1.49
Standard3_water_neg_4.wiff2,2-Oxoglutarate,[M-H],145.014247,5,1.53
Standard3_water_neg_3.wiff2,2-Oxoglutarate,[M-H],145.014247,160,1.23
Standard3_water_neg_2.wiff2,2-Oxoglutarate,[M-H],145.014247,302,1.52
Standard3_water_neg_16.wiff2,2-Oxoglutarate,[M-H],145.014247,1,3.02
Standard3_water_neg_15.wiff2,2-Oxoglutarate,[M-H],145.014247,2,3.09
Standard3_water_neg_14.wiff2,2-Oxoglutarate,[M-H],145.014247,4,3.39
Standard3_water_neg_13.wiff2,2-Oxoglutarate,[M-H],145.014247,4,3.35
Standard3_water_neg_12.wiff2,2-Oxoglutarate,[M-H],145.014247,1,1.97
Standard3_water_neg_11.wiff2,2-Oxoglutarate,[M-H],145.014247,1,3.34
Standard3_water_neg_10.wiff2,2-Oxoglutarate,[M-H],145.014247,1,3.17
Standard3_matrix_neg_9.wiff2,2-Oxoglutarate,[M-H],145.014247,33,1.42
Standard3_matrix_neg_7.wiff2,2-Oxoglutarate,[M-H],145.014247,27,1.41
Standard3_matrix_neg_6.wiff2,2-Oxoglutarate,[M-H],145.014247,12,1.41
Standard3_matrix_neg_5.wiff2,2-Oxoglutarate,[M-H],145.014247,40,1.41
Standard3_matrix_neg_4.wiff2,2-Oxoglutarate,[M-H],145.014247,17,1.41
Standard3_matrix_neg_3.wiff2,2-Oxoglutarate,[M-H],145.014247,22,1.51
Standard3_matrix_neg_10.wiff2,2-Oxoglutarate,[M-H],145.014247,38,1.41
Standard3_matrix_neg_1.wiff2,2-Oxoglutarate,[M-H],145.014247,163,1.5
Standard2_water_neg_7.wiff2,2-Oxoglutarate,[M-H],145.014247,5,3.19
Standard2_water_neg_6.wiff2,2-Oxoglutarate,[M-H],145.014247,2,2.87
Standard2_water_neg_5.wiff2,2-Oxoglutarate,[M-H],145.014247,4,1.04
Standard2_water_neg_4.wiff2,2-Oxoglutarate,[M-H],145.014247,23,1.23
Standard2_water_neg_3.wiff2,2-Oxoglutarate,[M-H],145.014247,27,1.52
Standard2_water_neg_22.wiff2,2-Oxoglutarate,[M-H],145.014247,0,3.89
Standard2_water_neg_20.wiff2,2-Oxoglutarate,[M-H],145.014247,2,3.12
Standard2_water_neg_2.wiff2,2-Oxoglutarate,[M-H],145.014247,91,1.52
Standard2_water_neg_15.wiff2,2-Oxoglutarate,[M-H],145.014247,5,3.1
Standard2_water_neg_1.wiff2,2-Oxoglutarate,[M-H],145.014247,200,1.52
Standard2_matrix_neg_3.wiff2,2-Oxoglutarate,[M-H],145.014247,437,1.21
Standard2_matrix_neg_24.wiff2,2-Oxoglutarate,[M-H],145.014247,19,1.41
Standard2_matrix_neg_23.wiff2,2-Oxoglutarate,[M-H],145.014247,11,1.41
Standard2_matrix_neg_22.wiff2,2-Oxoglutarate,[M-H],145.014247,24,1.41
Standard2_matrix_neg_21.wiff2,2-Oxoglutarate,[M-H],145.014247,11,1.42
Standard2_matrix_neg_20.wiff2,2-Oxoglutarate,[M-H],145.014247,53,1.41
Standard2_matrix_neg_2.wiff2,2-Oxoglutarate,[M-H],145.014247,106,1.22
Standard2_matrix_neg_19.wiff2,2-Oxoglutarate,[M-H],145.014247,21,1.41
Standard2_matrix_neg_18.wiff2,2-Oxoglutarate,[M-H],145.014247,2,1.02
Standard2_matrix_neg_17.wiff2,2-Oxoglutarate,[M-H],145.014247,18,1.41
Standard2_matrix_neg_13.wiff2,2-Oxoglutarate,[M-H],145.014247,11,1.41
Standard2_matrix_neg_12.wiff2,2-Oxoglutarate,[M-H],145.014247,39,1.42
Standard2_matrix_neg_11.wiff2,2-Oxoglutarate,[M-H],145.014247,89,1.42
Standard2_matrix_neg_1.wiff2,2-Oxoglutarate,[M-H],145.014247,123,1.51
QC_neg.wiff2,2-Oxoglutarate,[M-H],145.014247,18,1.41
Standard2_matrix_pos_16.wiff2,2-Oxoglutarate,[M+H],147.028799,0,0.09
Standard3_water_pos_9.wiff2,2-Oxoglutarate,[M+H],147.028799,1,3.32
Standard3_water_pos_8.wiff2,2-Oxoglutarate,[M+H],147.028799,1,2.71
Standard3_water_pos_7.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.01
Standard3_water_pos_6.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.59
Standard3_water_pos_5.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.58
Standard3_water_pos_4.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.58
Standard3_water_pos_3.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.59
Standard3_water_pos_2.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.6
Standard3_water_pos_16.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.98
Standard3_water_pos_15.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.94
Standard3_water_pos_14.wiff2,2-Oxoglutarate,[M+H],147.028799,1,2.99
Standard3_water_pos_13.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.21
Standard3_water_pos_12.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.94
Standard3_water_pos_11.wiff2,2-Oxoglutarate,[M+H],147.028799,2,2.92
Standard3_water_pos_10.wiff2,2-Oxoglutarate,[M+H],147.028799,1,2.81
Standard3_water_pos_1.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.57
Standard3_matrix_pos_9.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.14
Standard3_matrix_pos_8.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.71
Standard3_matrix_pos_7.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.57
Standard3_matrix_pos_6.wiff2,2-Oxoglutarate,[M+H],147.028799,2,3.31
Standard3_matrix_pos_5.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.57
Standard3_matrix_pos_4.wiff2,2-Oxoglutarate,[M+H],147.028799,2,0.1
Standard3_matrix_pos_3.wiff2,2-Oxoglutarate,[M+H],147.028799,4,0.26
Standard3_matrix_pos_2.wiff2,2-Oxoglutarate,[M+H],147.028799,3,0.1
Standard3_matrix_pos_16.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.13
Standard3_matrix_pos_15.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.04
Standard3_matrix_pos_14.wiff2,2-Oxoglutarate,[M+H],147.028799,1,3.42
Standard3_matrix_pos_13.wiff2,2-Oxoglutarate,[M+H],147.028799,0,0.09
Standard3_matrix_pos_12.wiff2,2-Oxoglutarate,[M+H],147.028799,2,2.91
Standard3_matrix_pos_11.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.48
Standard3_matrix_pos_10.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.14
Standard3_matrix_pos_1.wiff2,2-Oxoglutarate,[M+H],147.028799,1,0.24
Standard2_water_pos_9.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.58
Standard2_water_pos_8.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.58
Standard2_water_pos_7.wiff2,2-Oxoglutarate,[M+H],147.028799,2,2.97
Standard2_water_pos_6.wiff2,2-Oxoglutarate,[M+H],147.028799,2,2.94
Standard2_water_pos_5.wiff2,2-Oxoglutarate,[M+H],147.028799,1,2.92
Standard2_water_pos_4.wiff2,2-Oxoglutarate,[M+H],147.028799,2,0.09
Standard2_water_pos_3.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.59
Standard2_water_pos_24.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.94
Standard2_water_pos_23.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.3
Standard2_water_pos_22.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.14
Standard2_water_pos_21.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.93
Standard2_water_pos_20.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.23
Standard2_water_pos_2.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.59
Standard2_water_pos_19.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.93
Standard2_water_pos_18.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.93
Standard2_water_pos_17.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.11
Standard2_water_pos_16.wiff2,2-Oxoglutarate,[M+H],147.028799,2,3
Standard2_water_pos_15.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.37
Standard2_water_pos_14.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.13
Standard2_water_pos_13.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.93
Standard2_water_pos_12.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.93
Standard2_water_pos_11.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.14
Standard2_water_pos_10.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.93
Standard2_water_pos_1.wiff2,2-Oxoglutarate,[M+H],147.028799,1,2.13
Standard2_matrix_pos_9.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.58
Standard2_matrix_pos_8.wiff2,2-Oxoglutarate,[M+H],147.028799,4,3.12
Standard2_matrix_pos_7.wiff2,2-Oxoglutarate,[M+H],147.028799,2,0.09
Standard2_matrix_pos_6.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.57
Standard2_matrix_pos_5.wiff2,2-Oxoglutarate,[M+H],147.028799,2,0.09
Standard2_matrix_pos_4.wiff2,2-Oxoglutarate,[M+H],147.028799,3,0.24
Standard2_matrix_pos_3.wiff2,2-Oxoglutarate,[M+H],147.028799,8,0.26
Standard2_matrix_pos_24.wiff2,2-Oxoglutarate,[M+H],147.028799,1,3.46
Standard2_matrix_pos_23.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.26
Standard2_matrix_pos_22.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.31
Standard2_matrix_pos_21.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.14
Standard2_matrix_pos_20.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.93
Standard2_matrix_pos_2.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.59
Standard2_matrix_pos_19.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.94
Standard2_matrix_pos_18.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.14
Standard2_matrix_pos_17.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.13
Standard2_matrix_pos_15.wiff2,2-Oxoglutarate,[M+H],147.028799,0,2.94
Standard2_matrix_pos_14.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.57
Standard2_matrix_pos_13.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.57
Standard2_matrix_pos_12.wiff2,2-Oxoglutarate,[M+H],147.028799,2,3.34
Standard2_matrix_pos_11.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.43
Standard2_matrix_pos_10.wiff2,2-Oxoglutarate,[M+H],147.028799,0,1.58
Standard2_matrix_pos_1.wiff2,2-Oxoglutarate,[M+H],147.028799,7,0.25
QC_pos2.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.07
QC_pos.wiff2,2-Oxoglutarate,[M+H],147.028799,0,3.35
Standard2_matrix_neg_1.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,252144,1.93
Standard2_water_neg_12.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,475,1.95
Standard2_water_neg_10.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,853,1.94
Standard3_matrix_neg_2.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,299012,1.93
Standard3_water_neg_6.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2656,1.94
Standard3_water_neg_1.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,549780,1.93
Standard3_matrix_neg_8.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,3888,1.85
Standard3_matrix_neg_11.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2870,1.84
Standard2_water_neg_9.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,1817,1.95
Standard2_water_neg_8.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2960,1.93
Standard2_water_neg_24.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,48,3.16
Standard2_water_neg_23.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,93,3.16
Standard2_water_neg_21.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,55,3.3
Standard2_water_neg_19.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,63,2.92
Standard2_water_neg_18.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,41,3.33
Standard2_water_neg_17.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,64,3.12
Standard2_water_neg_16.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,54,3.22
Standard2_water_neg_14.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,98,1.94
Standard2_water_neg_13.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,273,1.94
Standard2_water_neg_11.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,892,1.94
Standard2_matrix_neg_9.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,8988,1.93
Standard2_matrix_neg_8.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,10514,1.94
Standard2_matrix_neg_7.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,16282,1.93
Standard2_matrix_neg_6.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,23401,1.93
Standard2_matrix_neg_5.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,72429,1.93
Standard2_matrix_neg_4.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,118248,1.94
Standard2_matrix_neg_16.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,5576,1.85
Standard2_matrix_neg_15.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,6246,1.85
Standard2_matrix_neg_14.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,4961,1.85
Standard2_matrix_neg_10.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,6938,1.93
Standard3_water_neg_9.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,13,3.27
Standard3_water_neg_8.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,78,1.93
Standard3_water_neg_7.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,366,1.94
Standard3_water_neg_5.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,6019,1.94
Standard3_water_neg_4.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,20609,1.94
Standard3_water_neg_3.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,84215,1.94
Standard3_water_neg_2.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,205184,1.94
Standard3_water_neg_16.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,11,3.32
Standard3_water_neg_15.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,8,3.02
Standard3_water_neg_14.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,10,2.91
Standard3_water_neg_13.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,10,2.97
Standard3_water_neg_12.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,11,3.13
Standard3_water_neg_11.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,14,3.29
Standard3_water_neg_10.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,14,2.99
Standard3_matrix_neg_9.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,3043,1.85
Standard3_matrix_neg_7.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,3339,1.85
Standard3_matrix_neg_6.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,4694,1.93
Standard3_matrix_neg_5.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,10380,1.93
Standard3_matrix_neg_4.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,21499,1.93
Standard3_matrix_neg_3.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,52592,1.93
Standard3_matrix_neg_10.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2676,1.85
Standard3_matrix_neg_1.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,530702,1.92
Standard2_water_neg_7.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,4696,1.94
Standard2_water_neg_6.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,10119,1.94
Standard2_water_neg_5.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,24587,1.94
Standard2_water_neg_4.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,45305,1.94
Standard2_water_neg_3.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,76143,1.94
Standard2_water_neg_22.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,13,3.09
Standard2_water_neg_20.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,43,3.23
Standard2_water_neg_2.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,136443,1.94
Standard2_water_neg_15.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,33,3.16
Standard2_water_neg_1.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,258194,1.93
Standard2_matrix_neg_3.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,170810,1.94
Standard2_matrix_neg_24.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2552,1.85
Standard2_matrix_neg_23.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2745,1.85
Standard2_matrix_neg_22.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2426,1.85
Standard2_matrix_neg_21.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2343,1.86
Standard2_matrix_neg_20.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2322,1.85
Standard2_matrix_neg_2.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,165150,1.93
Standard2_matrix_neg_19.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2330,1.85
Standard2_matrix_neg_18.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2604,1.85
Standard2_matrix_neg_17.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2497,1.85
Standard2_matrix_neg_13.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2466,1.85
Standard2_matrix_neg_12.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2583,1.85
Standard2_matrix_neg_11.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,4973,1.85
Standard2_matrix_neg_1.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,252144,1.93
QC_neg.wiff2,3-4-Hydroxyphenylpropionate,[M-H],165.055718,2270,1.85
Standard2_matrix_pos_16.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,7357,3.18
Standard3_water_pos_9.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,9699,3.18
Standard3_water_pos_8.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,10943,3.18
Standard3_water_pos_7.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,8585,3.18
Standard3_water_pos_6.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,9016,3.18
Standard3_water_pos_5.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,8650,3.19
Standard3_water_pos_4.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,10231,3.19
Standard3_water_pos_3.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,9050,3.19
Standard3_water_pos_2.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,10331,3.09
Standard3_water_pos_16.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,7852,3.18
Standard3_water_pos_15.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,7772,3.19
Standard3_water_pos_14.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,9130,3.19
Standard3_water_pos_13.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,10786,3.18
Standard3_water_pos_12.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,9643,3.19
Standard3_water_pos_11.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,9871,3.18
Standard3_water_pos_10.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,9745,3.19
Standard3_water_pos_1.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,10838,3.19
Standard3_matrix_pos_9.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,8314,3.18
Standard3_matrix_pos_8.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,7547,3.17
Standard3_matrix_pos_7.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,7920,3.18
Standard3_matrix_pos_6.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,9157,3.18
Standard3_matrix_pos_5.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,8012,3.17
Standard3_matrix_pos_4.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,8309,3.17
Standard3_matrix_pos_3.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,9980,3.17
Standard3_matrix_pos_2.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,9339,3.18
Standard3_matrix_pos_16.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,8010,3.18
Standard3_matrix_pos_15.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,8370,3.17
Standard3_matrix_pos_14.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,7133,3.17
Standard3_matrix_pos_13.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,7848,3.17
Standard3_matrix_pos_12.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,6776,3.17
Standard3_matrix_pos_11.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,2502,3.25
Standard3_matrix_pos_10.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,9108,3.18
Standard3_matrix_pos_1.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,8863,3.18
Standard2_water_pos_9.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,10130,3.19
Standard2_water_pos_8.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,9633,3.12
Standard2_water_pos_7.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.07027,9722,3.19
